customer_id,age,gender,tenure,monthly_charges,total_charges,contract_type,payment_method,calls_made,data_used_gb,international_calls,customer_support_calls,churn
5382,30,Female,64,115.66,2337.3,One Year,Bank Transfer,61,36.47,9,5,1
5383,48,Female,28,103.98,4230.15,One Year,Bank Transfer,102,44.31,8,0,0
5384,47,Male,13,114.16,218.92,Month-to-Month,Mailed Check,303,44.49,1,5,0
5385,20,Male,13,100.63,732.16,Month-to-Month,Credit Card,145,23.17,2,9,1
5386,47,Male,38,55.48,4243.72,One Year,Mailed Check,281,13.57,4,7,0
5387,23,Female,25,101.2,3686.94,Month-to-Month,Electronic Check,315,30.68,4,9,0
5388,46,Female,62,112.29,2139.07,Two Year,Bank Transfer,161,10.01,4,5,0
5389,25,Male,23,114.7,4455.37,Month-to-Month,Mailed Check,96,39.74,3,3,0
5390,61,Male,21,88.32,1822.15,Month-to-Month,Electronic Check,231,35.86,4,0,0
5391,62,Male,54,41.14,3205.84,One Year,Credit Card,284,39.99,2,8,0
5392,60,Female,63,23.97,3208.24,Month-to-Month,Electronic Check,303,22.23,0,4,0
5393,61,Female,30,34.72,1003.23,Month-to-Month,Bank Transfer,56,28.31,6,0,0
5394,50,Female,68,116.55,1495.77,One Year,Electronic Check,393,6.03,9,2,0
5395,34,Male,32,66.21,4588.43,One Year,Electronic Check,337,34.69,1,9,0
5396,65,Male,24,105.5,998.73,Month-to-Month,Electronic Check,328,24.86,7,7,1
5397,28,Female,7,66.5,950.52,Month-to-Month,Credit Card,355,25.95,0,8,1
5398,30,Male,1,86.08,2450.12,Month-to-Month,Credit Card,244,42.5,5,5,0
5399,67,Male,3,22.41,551.77,One Year,Credit Card,74,38.84,0,1,0
5400,28,Male,28,44.99,4483.67,Month-to-Month,Credit Card,55,27.22,7,5,1
5401,48,Male,43,63.63,590.73,One Year,Mailed Check,192,18.4,1,4,1
5402,45,Female,46,83.06,3121.13,One Year,Electronic Check,240,22.88,7,6,0
5403,61,Male,1,37.15,1764.93,Month-to-Month,Bank Transfer,197,18.19,3,8,0
5404,23,Female,38,96.46,4040.94,Month-to-Month,Electronic Check,220,8.43,2,9,0
5405,58,Female,35,56.44,2990.07,Month-to-Month,Mailed Check,145,32.64,1,9,1
5406,33,Male,54,101.74,2002.7,Month-to-Month,Electronic Check,244,34.88,3,5,0
5407,21,Female,24,29.8,4920.98,One Year,Electronic Check,309,48.59,9,4,0
5408,52,Female,28,87.98,424.53,One Year,Bank Transfer,285,23.33,9,2,0
5409,77,Male,22,49.33,2931.15,Month-to-Month,Bank Transfer,55,49.87,1,2,0
5410,65,Female,16,99.54,4948.88,One Year,Bank Transfer,108,10.17,2,4,0
5411,73,Female,13,60.22,3485.67,Month-to-Month,Electronic Check,298,33.17,1,3,1
5412,76,Female,62,86.53,3724.87,Month-to-Month,Mailed Check,101,49.74,1,1,0
5413,43,Female,43,113.43,257.25,Month-to-Month,Credit Card,324,32.38,9,1,0
5414,79,Female,32,22.06,204.68,Month-to-Month,Credit Card,171,23.17,8,2,0
5415,74,Female,67,21.11,276.94,Month-to-Month,Electronic Check,75,26.25,0,7,0
5416,29,Female,57,97.03,4959.45,One Year,Credit Card,353,42.43,2,4,0
5417,28,Female,65,84.64,4899.65,Month-to-Month,Credit Card,266,47.02,0,4,0
5418,54,Male,69,49.3,1739.09,Two Year,Electronic Check,232,23.24,2,4,1
5419,42,Male,49,69.44,1525.81,Month-to-Month,Electronic Check,138,38.85,0,1,0
5420,35,Male,33,24.19,815.2,One Year,Mailed Check,87,46.75,8,5,0
5421,36,Female,19,39.24,1712.79,One Year,Credit Card,133,14.82,4,0,1
5422,40,Female,36,62.45,1913.73,Month-to-Month,Electronic Check,157,25.16,3,3,0
5423,72,Female,70,103.4,3766.59,Month-to-Month,Credit Card,212,49.78,7,7,0
5424,55,Male,15,67.97,4344.84,Month-to-Month,Bank Transfer,246,18.32,0,8,0
5425,71,Male,24,78.64,3759,Two Year,Bank Transfer,302,31.36,8,5,1
5426,35,Male,27,107.38,3267.73,One Year,Mailed Check,276,33.19,1,9,1
5427,43,Female,49,50.88,3852.91,One Year,Electronic Check,52,8.55,7,5,0
5428,23,Male,23,90.07,3718.64,One Year,Credit Card,346,40.52,6,3,0
5429,21,Male,33,106.17,2431.17,Month-to-Month,Bank Transfer,209,21.23,9,6,0
5430,61,Female,41,40.26,1745.67,Month-to-Month,Electronic Check,341,25.52,1,4,0
5431,68,Male,56,55.65,1485.63,Month-to-Month,Bank Transfer,79,32.5,9,0,0
5432,46,Female,29,117.98,3428.84,Month-to-Month,Bank Transfer,165,21.11,9,8,1
5433,76,Male,31,118.32,4800.59,One Year,Electronic Check,216,16.93,5,7,0
5434,78,Female,65,42.32,2947.17,One Year,Bank Transfer,142,27.78,4,9,0
5435,51,Female,18,26.64,4571.38,Two Year,Electronic Check,267,17.99,6,0,0
5436,34,Female,6,47.09,169.72,Month-to-Month,Mailed Check,158,22.27,1,0,0
5437,60,Female,52,59.77,3992.91,Month-to-Month,Electronic Check,138,6.31,9,8,0
5438,60,Female,40,64.1,4282.65,One Year,Bank Transfer,237,42.39,8,1,0
5439,70,Male,65,81.88,3191.87,Month-to-Month,Bank Transfer,233,21.17,2,3,0
5440,33,Female,42,109.95,4676.9,Month-to-Month,Credit Card,259,5.06,0,0,0
5441,19,Female,68,53.03,2990.57,Month-to-Month,Mailed Check,235,39.71,7,9,1
5442,51,Female,32,105,1278.63,Month-to-Month,Bank Transfer,331,1.96,6,2,1
5443,72,Female,10,29.35,1157.01,Two Year,Mailed Check,233,30.37,6,5,0
5444,25,Male,69,24.19,2823.6,Month-to-Month,Credit Card,186,35.43,3,2,0
5445,30,Female,9,70.4,4541.77,One Year,Mailed Check,337,10.37,9,3,0
5446,59,Male,69,25.97,454.6,One Year,Electronic Check,382,7.43,2,8,0
5447,25,Female,61,59.25,3061.51,Month-to-Month,Mailed Check,156,6.58,8,2,0
5448,47,Female,11,109.68,3872.04,One Year,Bank Transfer,137,49.67,2,4,0
5449,49,Male,68,44.15,665.47,Month-to-Month,Bank Transfer,174,38,6,7,0
5450,53,Male,8,90.6,672.17,Month-to-Month,Electronic Check,246,16.32,6,4,0
5451,64,Male,49,50.24,1894.03,One Year,Bank Transfer,159,17.44,9,6,0
5452,47,Female,24,24.49,1442.02,Month-to-Month,Credit Card,367,32.78,6,9,0
5453,18,Male,33,75.67,1071.74,Month-to-Month,Bank Transfer,97,23.43,0,5,0
5454,60,Female,19,103.49,1073.6,Month-to-Month,Credit Card,371,14.3,9,7,0
5455,56,Male,2,60.95,740.28,Month-to-Month,Mailed Check,239,3.8,1,5,0
5456,34,Male,55,81.73,3093.18,Month-to-Month,Mailed Check,160,39.41,1,6,0
5457,76,Female,11,110,3471.82,Month-to-Month,Bank Transfer,271,44.52,2,7,0
5458,37,Male,17,98.97,3544.39,Month-to-Month,Bank Transfer,118,11.09,3,4,0
5459,41,Male,42,39.39,2708.53,Two Year,Electronic Check,233,4.11,0,7,0
5460,67,Female,61,93.34,4769.24,Month-to-Month,Mailed Check,379,6.81,4,1,1
5461,39,Female,3,70.19,4414.61,Month-to-Month,Credit Card,213,21.3,0,5,0
5462,46,Female,35,94.6,4792.39,Month-to-Month,Electronic Check,341,15.67,6,5,0
5463,39,Male,66,69.45,2005.1,One Year,Electronic Check,56,4.6,6,6,0
5464,61,Male,1,32.8,4401.14,Month-to-Month,Mailed Check,270,23.29,1,6,0
5465,26,Male,7,76.99,3838.09,Two Year,Electronic Check,268,10.99,3,3,0
5466,54,Male,20,69.21,1765.87,One Year,Credit Card,107,4.28,8,8,1
5467,27,Male,43,71.79,622.31,Month-to-Month,Electronic Check,325,33.24,0,2,1
5468,53,Female,6,107.89,3444.84,Month-to-Month,Credit Card,100,29.05,9,8,0
5469,54,Male,55,109.48,768.62,Month-to-Month,Credit Card,264,41.49,5,8,0
5470,45,Female,21,65.35,1539.5,One Year,Bank Transfer,210,15.81,9,2,0
5471,45,Male,51,65.57,2551.79,Month-to-Month,Mailed Check,50,7.66,0,2,0
5472,59,Female,46,71.52,3431.42,One Year,Mailed Check,116,18.65,5,0,0
5473,60,Male,35,71.96,4638.52,One Year,Mailed Check,99,39.16,0,6,0
5474,38,Male,8,115.04,3006.88,One Year,Mailed Check,84,12.85,2,7,0
5475,41,Female,68,84.94,3389.92,One Year,Credit Card,212,13.5,3,6,0
5476,59,Male,16,47.75,1619.07,One Year,Mailed Check,364,8.23,9,6,0
5477,77,Female,67,73.15,3467.73,Month-to-Month,Mailed Check,382,49.34,4,4,0
5478,57,Male,71,82.72,2245.17,Month-to-Month,Credit Card,146,48.4,6,6,0
5479,19,Male,64,83.98,4298.96,Month-to-Month,Bank Transfer,62,33.24,1,9,0
5480,72,Female,2,78.53,2023.01,Month-to-Month,Mailed Check,327,11.53,5,3,0
5481,25,Male,1,37.77,2394.53,Two Year,Electronic Check,105,38.56,3,0,1
5482,65,Female,58,23.36,2219.68,Month-to-Month,Bank Transfer,130,29.61,5,9,0
5483,44,Male,1,53.78,4074.5,One Year,Bank Transfer,251,37.73,6,3,0
5484,39,Male,7,62.75,4773.13,One Year,Bank Transfer,300,43.16,6,3,0
5485,54,Male,69,26.18,1703.65,One Year,Mailed Check,268,16.61,4,3,0
5486,44,Male,18,101.5,2427.64,Month-to-Month,Credit Card,64,45.77,6,5,1
5487,74,Male,32,54.41,3559.04,Month-to-Month,Mailed Check,158,45.03,2,0,0
5488,46,Male,45,111.36,4487.37,Month-to-Month,Mailed Check,347,27.81,9,3,0
5489,20,Male,33,35.44,2519.13,Two Year,Bank Transfer,173,34.54,4,0,1
5490,61,Female,49,25.69,633.58,Month-to-Month,Credit Card,120,21.14,4,0,0
5491,30,Male,33,68.23,1906.49,Month-to-Month,Mailed Check,234,33.1,1,4,0
5492,62,Male,71,38.91,2796.77,Month-to-Month,Mailed Check,241,27.9,3,9,0
5493,27,Male,68,113.74,2145.87,Month-to-Month,Mailed Check,377,16.82,1,8,0
5494,53,Female,28,21.03,1014.12,Month-to-Month,Mailed Check,109,16.82,8,8,0
5495,26,Female,53,61.26,281.25,Two Year,Credit Card,80,32.93,8,0,0
5496,71,Male,44,112.67,3468.3,One Year,Credit Card,104,47.87,0,5,0
5497,73,Male,55,58.44,4964.41,One Year,Credit Card,211,10.88,1,8,0
5498,72,Male,10,29.31,4604.11,Month-to-Month,Electronic Check,274,20.23,7,0,0
5499,44,Female,14,50.29,3448.03,Month-to-Month,Credit Card,181,40.48,2,1,0
5500,51,Male,36,69.8,4223.5,One Year,Credit Card,151,7.03,2,9,1
5501,68,Female,34,38.52,1353.07,One Year,Bank Transfer,395,49.71,9,2,1
5502,18,Male,18,66.66,3149.93,Month-to-Month,Mailed Check,273,34.23,5,4,0
5503,49,Female,16,103.63,396.96,One Year,Mailed Check,280,45.63,4,9,1
5504,42,Female,37,107.26,3565.2,Two Year,Bank Transfer,108,42.06,3,7,0
5505,46,Male,41,24.93,4852.37,Month-to-Month,Credit Card,346,39.08,6,2,0
5506,24,Male,25,36.09,4317.91,Month-to-Month,Mailed Check,267,2.61,0,6,0
5507,66,Male,8,47.53,2718.76,Month-to-Month,Electronic Check,332,20.92,0,0,0
5508,20,Male,18,79.49,3964.83,Two Year,Electronic Check,128,10.89,0,9,0
5509,37,Male,68,56.1,4725.1,Month-to-Month,Bank Transfer,198,43.7,7,4,0
5510,37,Male,48,104.4,1158.49,One Year,Electronic Check,140,34.33,8,1,1
5511,70,Male,70,91.67,3986.97,One Year,Bank Transfer,275,6.25,2,4,0
5512,47,Female,67,30.05,1422.25,Month-to-Month,Electronic Check,188,18.62,0,4,0
5513,52,Male,18,82.46,4397.04,Month-to-Month,Electronic Check,392,4.4,8,9,0
5514,52,Male,18,31.3,581.94,Month-to-Month,Electronic Check,163,37.26,2,5,1
5515,66,Female,56,45.5,973.27,One Year,Bank Transfer,71,21.5,8,4,0
5516,56,Male,23,37.79,3631.02,One Year,Mailed Check,72,12.48,3,0,0
5517,44,Male,35,37.31,956.41,One Year,Bank Transfer,114,26.37,0,9,1
5518,43,Male,6,81.64,874.47,Month-to-Month,Credit Card,108,3.06,4,1,0
5519,31,Male,26,76.36,2821.79,Month-to-Month,Credit Card,138,13.61,6,6,0
5520,34,Female,61,37.6,4191.44,One Year,Electronic Check,247,9.59,5,2,0
5521,35,Female,15,119.02,1415.49,Month-to-Month,Electronic Check,163,46.6,3,7,0
5522,62,Male,32,62.18,4221.58,Month-to-Month,Mailed Check,77,19.48,9,1,0
5523,69,Male,12,29.71,4058.97,Month-to-Month,Mailed Check,259,29.64,7,2,0
5524,46,Female,5,32.06,2937.62,Month-to-Month,Mailed Check,288,25.64,9,9,0
5525,37,Male,64,78.39,3268.16,Month-to-Month,Electronic Check,306,33.3,9,6,0
5526,70,Female,71,117.91,298.16,Month-to-Month,Bank Transfer,334,14.68,0,0,1
5527,44,Female,27,77.2,1898.96,One Year,Electronic Check,95,6.92,3,9,0
5528,35,Female,45,114.9,1390.64,Month-to-Month,Credit Card,382,4.99,6,4,0
5529,21,Male,35,64.41,835.02,Two Year,Electronic Check,234,10.48,5,6,1
5530,18,Male,26,63.58,2009.33,Month-to-Month,Mailed Check,189,24.66,0,0,0
5531,67,Male,23,70,1839.03,Month-to-Month,Credit Card,216,12.57,4,0,0
5532,18,Female,13,89.74,3671.57,Month-to-Month,Electronic Check,262,22.27,5,3,0
5533,75,Male,3,56.76,3030.67,One Year,Mailed Check,208,2.44,9,6,0
5534,43,Male,29,106.39,4574.19,Two Year,Electronic Check,88,31.75,8,0,0
5535,62,Female,66,22.93,812.5,Month-to-Month,Electronic Check,151,44.03,4,5,0
5536,37,Male,64,63.98,392.77,Month-to-Month,Mailed Check,385,3.33,4,3,0
5537,69,Male,28,71.1,2719.58,Month-to-Month,Credit Card,159,11.68,7,4,1
5538,40,Male,36,80.7,105.03,One Year,Credit Card,313,16.57,5,1,0
5539,27,Female,6,47.61,3959.82,One Year,Bank Transfer,347,15.07,9,1,0
5540,76,Male,11,62.75,2579.27,One Year,Credit Card,384,2.98,7,9,0
5541,28,Female,38,68.45,2491.52,Month-to-Month,Electronic Check,383,6.22,5,8,0
5542,58,Female,34,88.69,1876.23,Month-to-Month,Mailed Check,145,45.71,8,5,0
5543,58,Female,67,97.35,1937.37,One Year,Credit Card,110,35.86,7,2,0
5544,22,Male,46,93.78,2212.56,One Year,Electronic Check,188,47.96,7,1,0
5545,75,Male,29,54.16,178.56,Month-to-Month,Electronic Check,279,22.58,0,8,1
5546,18,Male,60,119.95,509.37,Month-to-Month,Credit Card,81,44.07,3,6,1
5547,34,Female,54,104.87,2574.74,Two Year,Mailed Check,182,41.01,1,8,0
5548,39,Female,69,46,835.6,Month-to-Month,Mailed Check,284,43.87,6,7,0
5549,51,Male,9,39.51,3915.94,Month-to-Month,Bank Transfer,381,2.92,9,7,1
5550,73,Female,10,51.4,1444.98,Month-to-Month,Mailed Check,284,32.97,5,4,1
5551,62,Male,68,65.23,579.71,Month-to-Month,Mailed Check,291,28.76,6,6,0
5552,58,Male,58,105.08,1252.53,Month-to-Month,Credit Card,344,27.72,4,4,0
5553,46,Male,52,97.84,1849.78,One Year,Credit Card,298,25.71,2,9,1
5554,21,Male,34,105.12,273.05,Month-to-Month,Electronic Check,72,40,3,6,1
5555,22,Male,35,47.2,794.21,Month-to-Month,Credit Card,274,48.43,9,5,0
5556,28,Male,33,79.35,1686.85,One Year,Bank Transfer,193,41.62,0,3,0
5557,73,Male,32,48.32,1621.35,Two Year,Electronic Check,355,43.65,4,6,1
5558,68,Female,55,30.9,4021.89,One Year,Mailed Check,121,24.71,5,5,0
5559,38,Male,8,88.42,4231.95,One Year,Credit Card,274,34.84,6,6,0
5560,52,Female,46,34.3,1047.75,Two Year,Bank Transfer,97,21.36,7,9,1
5561,29,Female,14,86.77,707.31,One Year,Electronic Check,83,18.65,4,0,0
5562,43,Male,8,84.8,3207.4,Two Year,Bank Transfer,303,44.87,0,8,0
5563,68,Female,71,101.02,4042.66,One Year,Bank Transfer,112,45.36,4,9,0
5564,36,Female,54,33.96,4822.24,One Year,Mailed Check,151,34.43,0,7,0
5565,62,Female,21,98.35,133.3,One Year,Electronic Check,66,42.05,7,2,0
5566,77,Male,14,119.93,2127.02,Two Year,Credit Card,290,18.66,1,0,0
5567,24,Male,2,105.1,3696.54,One Year,Mailed Check,339,22.25,1,1,1
5568,64,Male,61,95.18,4159.94,One Year,Bank Transfer,305,41.23,5,5,0
5569,72,Male,17,86.22,405.2,Month-to-Month,Electronic Check,116,20.5,8,6,0
5570,24,Male,48,62.18,3435.01,Two Year,Mailed Check,329,2.96,4,1,0
5571,43,Female,8,93.05,1515.8,Month-to-Month,Credit Card,315,18.31,5,7,1
5572,57,Female,56,92.42,465.53,Month-to-Month,Bank Transfer,54,20.51,2,5,0
5573,22,Male,17,83.15,2496.6,One Year,Electronic Check,80,8.58,8,4,0
5574,38,Female,69,99.63,874.95,Month-to-Month,Mailed Check,201,17.86,3,4,1
5575,31,Female,12,64.88,3711.34,Month-to-Month,Mailed Check,316,46.79,5,5,0
5576,21,Female,38,32.13,3732.18,Month-to-Month,Bank Transfer,100,43.07,3,0,0
5577,40,Female,18,75.91,4226.13,Month-to-Month,Mailed Check,296,22.85,5,2,1
5578,59,Male,26,46.5,1950.09,Month-to-Month,Credit Card,97,35.78,0,6,1
5579,37,Male,37,58.44,165.22,Month-to-Month,Credit Card,383,8.44,0,5,0
5580,32,Male,70,21.74,1372.71,One Year,Credit Card,181,37.87,0,6,0
5581,67,Female,41,58.28,2392.28,Month-to-Month,Electronic Check,185,24.31,9,1,0
5582,69,Female,42,100.88,3500.66,One Year,Mailed Check,56,36.41,1,5,0
5583,62,Male,41,74.27,1972,One Year,Credit Card,168,32.56,6,4,0
5584,46,Male,47,20.98,2726.64,Month-to-Month,Credit Card,337,12.41,2,2,0
5585,25,Female,14,66.98,2668.89,One Year,Electronic Check,391,41.9,0,9,0
5586,58,Male,1,49.15,908.41,Month-to-Month,Mailed Check,327,29.04,7,1,0
5587,65,Male,17,67.76,3152.94,One Year,Credit Card,267,39.43,7,4,0
5588,36,Female,55,60.47,2252.33,Month-to-Month,Credit Card,164,5.61,3,6,0
5589,65,Female,53,113.2,4058.8,Two Year,Credit Card,213,31.15,6,5,0
5590,56,Male,31,24.12,3483.99,Month-to-Month,Electronic Check,334,15.3,1,2,0
5591,63,Female,62,88.36,646.2,Month-to-Month,Mailed Check,272,43.18,5,5,0
5592,45,Male,8,105.1,2494.92,Month-to-Month,Credit Card,135,47.53,8,8,0
5593,63,Female,30,115.92,3542.22,One Year,Bank Transfer,238,3.74,6,2,0
5594,74,Female,66,37.76,526.36,Month-to-Month,Electronic Check,102,36.49,5,1,0
5595,44,Male,45,73.13,3983.24,Month-to-Month,Bank Transfer,377,6.05,9,8,0
5596,21,Female,18,24.36,1187.82,Month-to-Month,Mailed Check,390,43.02,1,4,0
5597,75,Male,45,69.92,2565.12,Month-to-Month,Electronic Check,64,7.1,3,0,0
5598,32,Female,19,32.55,4708.75,One Year,Electronic Check,176,10.56,5,0,0
5599,52,Male,68,103.79,2899.54,Month-to-Month,Electronic Check,225,13.33,4,8,0
5600,54,Female,50,31.39,2177.87,One Year,Mailed Check,167,36.66,4,7,0
5601,18,Female,25,71.33,133.3,Month-to-Month,Bank Transfer,231,15.33,3,1,0
5602,20,Male,38,72.11,753.73,Month-to-Month,Credit Card,117,30.21,7,0,1
5603,64,Female,36,117.17,2935.45,Month-to-Month,Mailed Check,374,29.03,7,9,1
5604,41,Male,68,85.5,2519.74,One Year,Credit Card,241,20.71,4,8,1
5605,44,Female,56,48.78,1882.76,One Year,Credit Card,243,27.43,6,3,0
5606,57,Female,39,44.08,4623.76,Month-to-Month,Credit Card,227,6.79,1,5,1
5607,78,Male,63,32.82,1729.16,One Year,Electronic Check,96,43.93,2,3,1
5608,53,Female,7,95.65,2732.04,One Year,Electronic Check,191,11.15,9,9,0
5609,51,Female,58,89.08,2886.7,Month-to-Month,Bank Transfer,58,44.13,8,3,0
5610,46,Male,59,80.99,2684.6,Month-to-Month,Mailed Check,61,26.42,6,7,0
5611,41,Female,48,24.08,2440.17,Month-to-Month,Credit Card,141,31.08,5,8,0
5612,41,Male,5,96.28,1751.61,Month-to-Month,Mailed Check,62,13.61,6,4,1
5613,59,Male,36,84.19,4552.94,Month-to-Month,Mailed Check,326,11.89,5,2,0
5614,21,Male,25,116.39,2308.94,One Year,Mailed Check,87,25.04,1,6,0
5615,20,Female,45,78.72,2689.4,Month-to-Month,Electronic Check,357,14.1,2,1,0
5616,51,Female,19,50.4,3316.74,Month-to-Month,Credit Card,331,21.73,4,1,0
5617,74,Male,7,58.15,431.51,Month-to-Month,Credit Card,327,22.57,1,8,1
5618,66,Female,58,37.58,3928.31,Month-to-Month,Mailed Check,293,14.27,2,5,1
5619,40,Male,66,92.29,2611.29,Month-to-Month,Bank Transfer,293,15.29,6,8,0
5620,70,Female,39,90.77,3320.17,One Year,Electronic Check,377,48.67,1,4,0
5621,73,Male,18,40.07,3882.86,Month-to-Month,Mailed Check,86,29.79,5,0,0
5622,69,Male,1,35.85,4383.09,One Year,Mailed Check,281,41.76,9,1,0
5623,40,Female,63,27.7,2021.88,Month-to-Month,Credit Card,222,3.24,4,2,0
5624,62,Male,3,111.2,4076.01,One Year,Bank Transfer,300,1.09,2,9,1
5625,22,Male,21,43.31,1368.3,Month-to-Month,Mailed Check,169,26.44,7,7,0
5626,48,Female,30,54.42,3335.64,One Year,Bank Transfer,391,41.51,5,2,0
5627,79,Male,11,48.05,603.27,One Year,Credit Card,382,30.94,8,2,0
5628,70,Male,22,61.36,198.15,Month-to-Month,Credit Card,63,31.32,0,6,0
5629,79,Female,57,91.4,569.24,One Year,Mailed Check,323,7.83,2,8,0
5630,58,Male,3,107.06,1664.97,Month-to-Month,Bank Transfer,184,48.95,9,3,0
5631,74,Male,30,38.26,252.36,Month-to-Month,Mailed Check,237,26.96,7,3,0
5632,78,Male,45,88.64,3189.41,Two Year,Mailed Check,104,6.03,0,8,0
5633,74,Male,36,55.26,1651.07,Month-to-Month,Mailed Check,339,21.3,7,4,1
5634,77,Male,64,118.05,3708.24,Month-to-Month,Mailed Check,176,4.53,9,5,1
5635,71,Male,54,49.89,324.98,Month-to-Month,Bank Transfer,350,21.49,4,6,0
5636,23,Male,68,20.72,1161.84,Month-to-Month,Mailed Check,308,35.87,7,5,0
5637,54,Male,50,71.56,2099.22,Two Year,Credit Card,381,16.85,9,1,0
5638,74,Female,31,35.07,1974.99,Month-to-Month,Credit Card,149,16.34,6,8,0
5639,27,Male,29,24.45,741.89,Month-to-Month,Bank Transfer,358,26.2,8,1,0
5640,57,Male,59,89.83,4971.27,Month-to-Month,Mailed Check,208,25.43,6,8,0
5641,24,Female,36,93.23,1493.75,Month-to-Month,Mailed Check,72,23.89,3,5,0
5642,56,Male,67,66.07,3633.06,Month-to-Month,Electronic Check,249,26.33,0,4,0
5643,55,Male,11,87.69,1178.13,Month-to-Month,Mailed Check,114,3.35,1,7,0
5644,38,Male,11,73.82,4401.47,Month-to-Month,Bank Transfer,232,24.24,1,1,0
5645,78,Male,26,82.98,2000.02,One Year,Bank Transfer,276,49.61,0,0,0
5646,37,Male,53,79.67,4514.42,Month-to-Month,Electronic Check,160,38.45,9,6,0
5647,20,Male,14,86.58,1774.99,Month-to-Month,Credit Card,128,15.09,6,5,0
5648,68,Female,64,39.96,142.35,Two Year,Bank Transfer,294,34.21,3,3,0
5649,39,Female,10,46.87,2633.4,One Year,Mailed Check,141,17.17,9,3,0
5650,64,Female,31,64,2671.46,One Year,Mailed Check,189,10.38,6,5,0
5651,21,Female,36,64.61,687.19,One Year,Credit Card,50,38.9,7,6,0
5652,45,Female,10,97.44,1251.32,Month-to-Month,Electronic Check,316,11.27,5,1,0
5653,29,Male,26,56.74,3939.13,One Year,Bank Transfer,100,43.07,7,6,1
5654,55,Male,20,36.25,280.1,Month-to-Month,Mailed Check,278,19.64,1,9,0
5655,68,Male,44,45.15,2498.68,One Year,Credit Card,94,38.09,0,6,1
5656,53,Male,62,41.47,2699,Month-to-Month,Credit Card,148,13.72,8,5,1
5657,64,Male,9,93.17,3474.69,Two Year,Credit Card,121,32.98,8,2,0
5658,58,Female,71,67.03,283.54,One Year,Mailed Check,336,11.41,8,7,0
5659,22,Female,24,90.86,2969.67,Month-to-Month,Credit Card,134,2.07,3,0,1
5660,30,Male,12,61.62,115.18,Month-to-Month,Credit Card,230,40.92,8,7,0
5661,40,Male,60,108.97,1399.37,Month-to-Month,Credit Card,372,42.95,8,6,0
5662,75,Male,16,118.35,2548.45,One Year,Bank Transfer,266,44.15,4,1,0
5663,67,Female,29,86.98,4565.28,Month-to-Month,Mailed Check,346,2.78,0,0,0
5664,47,Female,32,106.38,720.29,Month-to-Month,Bank Transfer,205,38.29,7,7,0
5665,79,Male,35,70.79,929.52,Two Year,Electronic Check,397,41.96,0,3,0
5666,54,Female,43,113.46,3379.33,Two Year,Credit Card,377,16.27,2,9,0
5667,42,Male,53,103.16,1936.82,Two Year,Mailed Check,114,24.05,2,9,0
5668,65,Female,20,119.18,3154.76,Month-to-Month,Electronic Check,192,20.99,4,8,1
5669,44,Female,8,82.31,4987.53,One Year,Bank Transfer,391,22.57,4,3,0
5670,68,Male,42,97.92,4935.67,Two Year,Electronic Check,280,42.49,4,7,1
5671,31,Female,70,74.29,1833.2,Month-to-Month,Bank Transfer,69,21.48,3,7,0
5672,74,Female,16,45.91,2569.23,Month-to-Month,Mailed Check,382,15.82,0,0,1
5673,79,Male,69,55.48,4532.98,One Year,Bank Transfer,241,7.39,3,4,1
5674,65,Female,53,109.4,551.62,One Year,Electronic Check,395,34.07,9,3,0
5675,76,Male,45,25.59,2316.29,One Year,Bank Transfer,344,5.13,7,3,1
5676,64,Female,51,79.15,1950.13,Month-to-Month,Bank Transfer,184,4,4,8,1
5677,71,Male,6,57.25,1544.93,Month-to-Month,Electronic Check,252,34.4,6,2,0
5678,53,Male,33,58.67,4971.6,One Year,Electronic Check,208,35.02,0,7,0
